client_id,confirm,start,step_1,step_2,step_3,group
2247954,0.0,20.0,17.666666666666668,14.75,155.5,Test
2248041,0.0,397.14285714285717,122.0,0.0,0.0,Test
2249509,0.0,11.0,25.0,0.0,0.0,Test
2249600,0.0,9.333333333333334,62.0,81.5,48.0,Test
2249663,0.0,10.0,12.0,122.0,134.0,Test
2250020,0.0,25.0,27.5,43.0,141.0,Test
2250474,330.0,7.0,98.0,27.0,457.0,Test
2250558,0.0,13.0,66.0,73.0,17.0,Test
2250711,0.0,11.0,13.0,121.0,25.0,Test
2251990,0.0,144.0,39.0,0.0,0.0,Test
2252602,0.0,418.0,93.0,79.0,130.0,Test
2252694,0.0,334.5,11.0,133.0,25.0,Test
2252926,0.0,25.333333333333332,37.0,69.0,38.0,Test
2253226,66.25,16.0,77.0,165.0,152.0,Test
2253299,0.0,9.0,86.0,86.0,321.0,Test
2253625,93.0,12.0,90.0,61.0,84.0,Test
2253944,0.0,3.0,0.0,0.0,0.0,Test
2254581,0.0,55.0,115.0,23.0,43.0,Test
2254930,0.0,3.0,45.0,49.0,102.0,Test
2255127,0.0,37.75,88.0,55.0,413.0,Test
2255988,0.0,12.0,19.0,36.0,204.0,Test
2256857,30.5,4.0,7.0,65.0,48.0,Test
2256976,1128.0,494.125,100.0,529.0,606.0,Test
2257004,0.0,20.0,41.0,46.0,292.0,Test
2257145,0.0,50.333333333333336,62.0,151.0,0.0,Test
2257185,0.0,105.0,0.0,0.0,0.0,Test
2257208,0.0,8.0,30.0,195.0,120.0,Test
2257692,57.0,6.0,11.0,32.0,27.0,Test
2260000,0.0,12.0,0.0,0.0,0.0,Test
2260897,0.0,17.0,82.0,29.0,192.0,Test
2261008,0.0,13.0,23.5,49.5,67.5,Test
2261819,0.0,6.0,18.0,40.0,24.0,Test
2261960,0.0,196.7,131.88888888888889,43.54545454545455,348.75,Test
2262027,0.0,23.0,30.0,135.0,54.0,Test
2262377,0.0,5.0,30.0,52.0,37.0,Test
2262841,0.0,54.25,67.0,63.0,173.0,Test
2263285,0.0,32.666666666666664,55.0,34.0,101.0,Test
2263444,0.0,67.0,0.0,0.0,0.0,Test
2263542,0.0,39.0,113.0,59.0,226.0,Test
2263743,0.0,2.0,3.0,0.0,0.0,Test
2264189,0.0,11.0,55.0,17.666666666666668,87.5,Test
2264903,0.0,13.0,14.0,47.0,24.0,Test
2264937,0.0,5.0,50.75,16.5,19.0,Test
2265297,0.0,57.0,71.0,0.0,0.0,Test
2267713,95.0,9.0,25.0,49.0,319.0,Test
2267895,0.0,69.25,10.5,57.0,87.0,Test
2268258,573.5,21.0,37.0,195.0,105.0,Test
2269185,0.0,82.5,0.0,0.0,0.0,Test
2269341,0.0,7.0,29.0,76.0,55.0,Test
2269398,0.0,8.0,0.0,0.0,0.0,Test
2269726,0.0,54.333333333333336,66.0,0.0,0.0,Test
2269974,0.0,16.0,22.666666666666668,69.0,69.0,Test
2270179,0.0,11.0,25.0,70.0,58.0,Test
2270432,0.0,497.6666666666667,32.5,50.0,60.5,Test
2271164,0.0,80.0,31.0,60.0,56.0,Test
2271187,0.0,38.0,37.0,74.0,37.0,Test
2271229,0.0,3.0,54.0,45.0,64.0,Test
2271365,0.0,11.0,0.0,0.0,0.0,Test
2271391,0.0,4.0,32.0,92.0,35.0,Test
2271678,0.0,12.0,10.0,66.0,48.0,Test
2272416,0.0,9.0,25.0,33.0,93.0,Test
2272896,0.0,40.0,0.0,0.0,0.0,Test
2273671,0.0,62.0,0.0,0.0,0.0,Test
2274274,0.0,50.0,41.0,67.0,89.0,Test
2274430,0.0,8.0,37.0,57.0,0.0,Test
2274489,0.0,6.666666666666667,6.333333333333333,27.333333333333332,40.0,Test
2275076,0.0,4.0,18.0,75.0,17.0,Test
2275495,338.0,9.0,69.0,34.5,172.5,Test
2275531,0.0,9.25,15.333333333333334,18.0,45.333333333333336,Test
2276002,93.0,80.66666666666667,33.0,82.0,293.0,Test
2276756,0.0,8.0,18.0,137.0,22.0,Test
2276962,126.0,15.0,23.0,154.0,36.0,Test
2277300,0.0,43.25,81.8,136.0,74.0,Test
2277480,0.0,12.0,31.0,120.0,40.0,Test
2278258,0.0,7.0,8.0,70.0,48.0,Test
2278314,0.0,6.0,24.0,78.0,23.0,Test
2278325,0.0,10.0,20.5,57.0,19.0,Test
2278737,0.0,4.0,6.0,60.0,18.0,Test
2279041,0.0,8.0,23.0,124.0,116.0,Test
2280022,0.0,28.0,21.0,62.0,18.0,Test
2280093,0.0,88.0,0.0,0.0,0.0,Test
2280284,0.0,276.0,0.0,0.0,0.0,Test
2280318,0.0,81.6,33.0,56.0,0.0,Test
2280509,0.0,36.5,69.0,153.0,285.0,Test
2280839,0.0,5.0,18.0,119.25,65.0,Test
2280908,0.0,20.0,102.0,110.0,122.0,Test
2280986,0.0,4.5,50.5,127.0,50.0,Test
2281740,20.5,76.0,102.0,93.0,297.0,Test
2282258,0.0,61.0,8.0,68.0,294.0,Test
2282338,0.0,71.5,24.0,31.0,230.0,Test
2282363,0.0,20.0,41.0,214.0,32.0,Test
2282698,0.0,10.0,21.0,76.0,22.0,Test
2282781,0.0,7.0,6.0,55.0,16.0,Test
2284299,0.0,93.0,71.0,0.0,0.0,Test
2284757,0.0,77.0,41.5,0.0,0.0,Test
2284833,0.0,45.5,17.5,193.0,106.0,Test
2285228,0.0,37.5,60.0,56.0,97.0,Test
2285467,0.0,486.5,10.5,463.3333333333333,0.0,Test
2285999,0.0,13.0,23.5,52.0,0.0,Test
2286415,0.0,5.0,25.0,77.0,497.0,Test
2286421,0.0,6.0,73.5,52.5,0.0,Test
2286579,0.0,4.0,21.0,89.0,30.0,Test
2286650,0.0,19.0,289.0,522.0,0.0,Test
2286665,0.0,6.0,19.0,17.0,176.0,Test
2286758,0.0,6.0,9.0,94.0,102.0,Test
2286797,11.5,40.0,102.8,26.0,77.0,Test
2287462,0.0,198.0,0.0,0.0,0.0,Test
2287464,0.0,28.6,20.0,47.0,30.0,Test
2288009,0.0,4.0,11.0,182.5,39.0,Test
2288746,0.0,67.0,12.0,70.0,84.0,Test
2288933,0.0,162.0,18.0,18.0,48.0,Test
2289261,0.0,28.333333333333332,121.5,35.0,38.5,Test
2289671,0.0,12.0,0.0,0.0,0.0,Test
2289694,0.0,14.0,13.0,49.0,41.0,Test
2290136,0.0,1.0,0.0,0.0,0.0,Test
2290722,0.0,5.0,38.0,29.0,0.0,Test
2290934,0.0,9.0,42.0,35.0,71.0,Test
2291067,0.0,22.0,68.0,56.0,121.0,Test
2291168,0.0,25.0,36.0,56.0,98.0,Test
2291408,0.0,57.0,45.0,56.0,169.0,Test
2291551,0.0,6.0,27.0,28.0,66.0,Test
2291589,0.0,19.0,37.0,146.0,153.0,Test
2291630,0.0,4.0,16.0,77.0,299.0,Test
2291896,0.0,206.0,0.0,0.0,0.0,Test
2291989,0.0,45.5,60.0,135.0,72.0,Test
2292083,0.0,80.66666666666667,89.0,0.0,0.0,Test
2292390,0.0,12.0,27.0,0.0,0.0,Test
2292643,0.0,56.4,25.333333333333332,28.375,22.0,Test
2292757,1141.0,27.0,132.5,105.0,108.0,Test
2292981,0.0,6.0,100.0,0.0,0.0,Test
2293253,0.0,49.0,79.0,92.0,0.0,Test
2293850,0.0,4.0,27.0,21.0,64.0,Test
2295862,0.0,7.0,22.0,88.0,36.0,Test
2296209,0.0,85.25,90.5,114.0,753.0,Test
2297167,0.0,6.0,13.0,82.0,172.0,Test
2297194,0.0,56.75,55.0,132.0,206.0,Test
2298414,96.0,56.0,93.0,292.0,339.0,Test
2301256,0.0,8.0,30.0,38.0,0.0,Test
2301262,0.0,10.0,43.0,88.0,0.0,Test
2301328,0.0,89.0,7.0,14.5,23.0,Test
2301536,0.0,99.5,63.333333333333336,25.333333333333332,221.5,Test
2301667,0.0,14.0,17.0,118.0,73.0,Test
2302138,0.0,42.0,13.0,66.0,21.0,Test
2302372,0.0,33.0,21.166666666666668,13.5,131.0,Test
2302930,0.0,33.0,13.0,28.0,58.0,Test
2303377,0.0,108.5,0.0,0.0,0.0,Test
2304137,0.0,71.0,51.0,71.0,160.0,Test
2304722,0.0,3.0,6.0,64.0,0.0,Test
2304816,0.0,13.333333333333334,13.0,52.0,72.0,Test
2304952,0.0,8.0,90.0,79.0,16.0,Test
2305576,0.0,36.5,25.0,63.0,120.0,Test
2306046,0.0,51.5,260.5,178.0,24.0,Test
2306578,0.0,3.0,44.0,73.0,85.5,Test
2306724,0.0,6.0,279.0,0.0,0.0,Test
2307094,0.0,11.0,78.0,78.0,226.0,Test
2307728,0.0,112.0,0.0,0.0,0.0,Test
2308460,0.0,15.0,12.0,120.0,54.0,Test
2309367,0.0,10.0,61.0,115.0,46.0,Test
2309549,0.0,29.0,42.0,97.0,100.0,Test
2310251,0.0,5.0,18.0,29.0,23.0,Test
2310297,0.0,15.666666666666666,100.0,0.0,0.0,Test
2310542,0.0,7.0,7.0,86.0,29.0,Test
2311400,0.0,55.0,27.0,47.0,158.0,Test
2312741,0.0,43.25,62.625,33.875,56.0,Test
2313232,0.0,310.0,0.0,0.0,0.0,Test
2313249,0.0,12.0,31.0,115.0,145.0,Test
2313272,0.0,166.0,107.0,70.0,1196.0,Test
2313292,83.0,26.5,15.066666666666666,8.791666666666666,54.3125,Test
2313632,0.0,154.5,6.0,212.0,18.0,Test
2313651,0.0,6.0,11.0,77.0,77.0,Test
2313692,0.0,16.0,37.0,70.0,25.0,Test
2313780,0.0,9.0,30.5,28.0,32.0,Test
2313865,0.0,137.5,33.0,148.0,78.0,Test
2314002,0.0,28.0,23.5,57.0,0.0,Test
2314843,0.0,138.5,74.0,140.0,516.0,Test
2315149,0.0,8.0,17.0,123.0,33.0,Test
2316975,0.0,28.0,6.0,160.0,220.0,Test
2317232,0.0,3.6666666666666665,77.33333333333333,23.0,25.0,Test
2317698,0.0,328.0,0.0,0.0,34.0,Test
2317941,226.0,10.0,63.5,158.0,257.0,Test
2318565,0.0,5.5,21.5,73.0,18.0,Test
2319061,55.0,14.333333333333334,404338.6666666667,329.0,69.0,Test
2319418,0.0,8.0,0.0,0.0,0.0,Test
2319496,0.0,12.0,58.0,64.0,31.0,Test
2319928,0.0,36.6,13.5,45.5,54.0,Test
2320677,0.0,46.0,39.0,41.0,277.0,Test
2321875,82.0,30.142857142857142,25.333333333333332,17.6,183.33333333333334,Test
2322197,0.0,61.0,0.0,0.0,0.0,Test
2322507,0.0,16.0,33.0,106.0,76.0,Test
2322551,0.0,9.0,70.0,20.0,58.0,Test
2323407,0.0,76.0,124.0,49.0,0.0,Test
2323408,0.0,205.0,42.0,31.0,254.0,Test
2323637,0.0,69.0,0.0,0.0,0.0,Test
2324576,0.0,11.0,34.0,117.0,39.0,Test
2324718,0.0,4.0,75.0,104.0,31.0,Test
2324981,0.0,68.0,27.5,27.0,0.0,Test
2326112,0.0,4.0,8.0,47.0,19.0,Test
2326659,0.0,16.333333333333332,29.0,207.0,54.0,Test
2326972,0.0,139.0,104.0,75.0,70.0,Test
2327485,0.0,89.0,51.0,189.0,271.0,Test
2328167,0.0,9.0,29.0,64.0,46.0,Test
2328234,0.0,14.0,28.5,78.0,270.0,Test
2329384,0.0,7.0,76.0,132.0,37.0,Test
2330017,0.0,8.0,72.5,79.0,41.0,Test
2330172,0.0,11.0,69.0,60.0,113.0,Test
2331081,0.0,7.0,30.0,31.0,66.0,Test
2331634,0.0,8.0,32.0,77.0,0.0,Test
2331726,0.0,7.0,29.0,35.0,27.0,Test
2332428,0.0,6.0,15.0,61.0,54.0,Test
2333118,0.0,1135.142857142857,73.14285714285714,62.0,216.25,Test
2333398,0.0,20.0,12.0,41.0,0.0,Test
2333654,0.0,16.0,82.0,50.0,24.0,Test
2333713,0.0,65.0,106.0,122.0,0.0,Test
2333786,0.0,8.0,55.0,91.0,199.0,Test
2334179,0.0,96.0,555.0,111.0,0.0,Test
2334903,141.0,16.0,16.0,51.0,66.0,Test
2335093,0.0,48.0,21.0,121.0,64.0,Test
2335590,0.0,34.0,18.0,103.0,144.0,Test
2335724,0.0,231.0,160.33333333333334,119.0,50.0,Test
2335870,0.0,8.0,18.0,56.0,46.0,Test
2336280,0.0,79.0,157.5,131.0,35.0,Test
2336436,22.0,16.0,20.0,75.0,67.0,Test
2336651,0.0,249.66666666666666,87.0,27.0,199.0,Test
2337097,0.0,64.5,0.0,0.0,0.0,Test
2337117,0.0,12.0,9.0,38.0,25.0,Test
2337192,0.0,9.0,25.0,126.0,45.0,Test
2337547,114.0,15.0,38.0,40.0,222.0,Test
2337837,0.0,10.0,21.0,210.0,0.0,Test
2338344,0.0,5.0,51.5,44.5,96.0,Test
2339348,0.0,192.5,0.0,0.0,0.0,Test
2339876,0.0,6.0,34.0,51.0,35.0,Test
2340487,0.0,22.0,26.0,47.0,49.0,Test
2340830,0.0,29.5,68.66666666666667,74.0,260.0,Test
2341060,0.0,85.0,46.0,54.0,40.0,Test
2341335,0.0,47.0,11.0,195.0,137.0,Test
2341436,0.0,36.25,16.0,94.0,147.0,Test
2341607,0.0,9.0,19.0,80.0,33.0,Test
2341832,0.0,9.0,17.5,64.0,75.0,Test
2342369,0.0,67.5,32.666666666666664,10.0,29.0,Test
2342766,0.0,15.0,40.0,54.0,207.0,Test
2342940,0.0,8.0,35.0,214.0,40.0,Test
2343430,0.0,10.0,11.0,53.0,26.0,Test
2343695,157.66666666666666,59.2,40.25,81.33333333333333,151.0,Test
2343902,0.0,7.5,94.0,52.0,20.0,Test
2345113,0.0,201.14285714285714,12.0,19.5,16.0,Test
2345328,0.0,211.0,59.0,0.0,0.0,Test
2345882,0.0,11.0,15.0,66.0,46.0,Test
2345989,0.0,15.0,33.0,51.0,42.0,Test
2346575,0.0,19.333333333333332,37.666666666666664,55.0,800.0,Test
2346755,0.0,8.0,20.333333333333332,22.0,39.5,Test
2346934,0.0,41.0,30.0,126.0,45.0,Test
2347026,0.0,27.5,29.0,36.0,55.0,Test
2347179,0.0,4.0,9.0,54.0,26.0,Test
2348515,0.0,17.0,113.5,91.0,79.0,Test
2348609,0.0,47.5,15.0,182.0,24.0,Test
2349326,0.0,27.0,126.0,58.0,142.0,Test
2349517,0.0,44.0,0.0,0.0,0.0,Test
2349521,58.0,11.0,20.666666666666668,96.0,107.5,Test
2351400,0.0,6.0,40.0,199.0,83.0,Test
2351870,0.0,29.75,64.0,61.333333333333336,260.5,Test
2351990,0.0,52.0,31.0,108.0,0.0,Test
2352141,0.0,6.0,15.0,49.0,30.0,Test
2352309,15.666666666666666,12.25,172834.66666666666,72.5,104.0,Test
2352363,0.0,3.0,9.0,85.0,38.0,Test
2352899,0.0,6.0,20.0,50.0,34.0,Test
2352957,0.0,280.0,11.0,105.0,109.0,Test
2353442,0.0,16.5,31.0,70.0,34.0,Test
2353620,0.0,112.0,40.0,46.0,70.0,Test
2354204,0.0,27.0,113.0,73.5,62.5,Test
2354227,0.0,17.0,11.0,225.0,60.0,Test
2354284,0.0,7.0,44.0,97.0,132.0,Test
2354414,0.0,15.0,28.0,19.0,71.0,Test
2354722,0.0,10.0,85.0,54.0,236.0,Test
2356445,0.0,14.0,44.0,52.0,158.0,Test
2357486,0.0,30.666666666666668,89.33333333333333,30.0,44.0,Test
2358419,0.0,8.0,12.0,60.0,45.0,Test
2359280,0.0,4.0,32.0,111.0,70.0,Test
2359427,0.0,9.0,14.0,61.0,38.0,Test
2359607,0.0,46.0,0.0,0.0,0.0,Test
2359936,0.0,9.0,24.0,114.0,65.0,Test
2361360,0.0,108.16666666666667,51.333333333333336,0.0,0.0,Test
2361582,0.0,33.2,0.0,0.0,0.0,Test
2361790,0.0,14.666666666666666,10.5,213.0,17.0,Test
2362248,0.0,27.0,32.0,78.0,54.5,Test
2362808,0.0,10.5,168.5,280.0,37.0,Test
2362826,0.0,55.0,31.0,44.0,43.0,Test
2363091,0.0,4.0,9.0,15.0,17.0,Test
2363138,0.0,25.2,28.0,0.0,0.0,Test
2363600,0.0,18.0,66.0,0.0,0.0,Test
2363614,0.0,13.0,37.0,0.0,0.0,Test
2364116,0.0,17.0,16.0,29.0,175.0,Test
2365020,0.0,49.0,28.0,33.0,60.0,Test
2365190,148.0,10.0,34.0,169.0,126.0,Test
2365265,0.0,13.0,25.0,49.0,22.0,Test
2365440,0.0,21.25,22.0,140.0,62.0,Test
2365737,0.0,386.5,78.0,49.0,482.0,Test
2365886,132.0,609866.0,221.0,0.0,0.0,Test
2366463,0.0,41.0,0.0,0.0,0.0,Test
2366940,0.0,67.0,40.0,62.0,46.0,Test
2367390,0.0,3.0,12.0,76.0,28.0,Test
2368030,0.0,8.0,52.0,50.0,51.0,Test
2368143,0.0,119.33333333333333,0.0,0.0,0.0,Test
2368241,0.0,12.0,50.0,53.0,413.0,Test
2368293,0.0,12.0,48.0,140.0,51.0,Test
2368346,0.0,72.0,23.0,382.0,0.0,Test
2368419,0.0,11.0,135.0,79.0,23.0,Test
2368690,0.0,97.5,30.666666666666668,226.33333333333334,98.0,Test
2369039,0.0,29.333333333333332,40.0,85.0,116.0,Test
2369775,0.0,4.0,5.0,16.0,24.0,Test
2369831,0.0,17.666666666666668,46.0,0.0,0.0,Test
2369934,0.0,7.0,12.0,61.0,35.0,Test
2370158,0.0,7.0,60.0,74.0,20.0,Test
2370747,0.0,19.0,83.0,0.0,0.0,Test
2371133,0.0,32.0,31.0,39.0,0.0,Test
2371270,0.0,5.0,24.0,79.0,22.0,Test
2371463,0.0,17.0,45.0,60.0,87.0,Test
2371810,0.0,6.0,6.0,30.666666666666668,12.0,Test
2371943,0.0,11.5,167.0,50.333333333333336,92.0,Test
2371970,0.0,20.0,68.0,49.0,0.0,Test
2373790,0.0,7.0,39.0,68.0,92.0,Test
2374507,0.0,11.0,42.0,174.0,27.0,Test
2375127,0.0,74.66666666666667,44.0,159.0,81.0,Test
2375918,0.0,51.0,65.0,223.0,113.0,Test
2376321,0.0,8.0,18.0,78.0,25.0,Test
2376344,0.0,132.5,478.5,185.0,80.0,Test
2376452,0.0,10.5,26.0,278.0,126.0,Test
2376486,0.0,7.0,20.0,103.0,51.0,Test
2376568,0.0,59.0,42.0,28.0,0.0,Test
2377064,0.0,10.0,10.0,64.0,16.0,Test
2378055,1460.0,0.0,0.0,0.0,0.0,Test
2378565,0.0,7.0,28.0,84.0,29.0,Test
2379374,0.0,20.0,10.0,81.0,145.0,Test
2379592,0.0,42.0,61.0,142.0,204.0,Test
2379892,0.0,22.0,19.0,53.5,153.5,Test
2380023,0.0,6.5,77.0,108.0,42.0,Test
2380332,0.0,13.0,82.0,261.0,118.0,Test
2380669,0.0,20.0,85.0,29.0,120.0,Test
2382696,0.0,14.0,21.0,91.5,30.0,Test
2383076,0.0,6.0,12.0,64.0,46.0,Test
2383421,55.0,7.0,13.0,82.0,30.0,Test
2383926,0.0,3.0,8.0,50.0,23.0,Test
2385070,0.0,10.0,16.0,59.0,46.0,Test
2385269,0.0,11.0,38.0,53.0,37.0,Test
2385832,0.0,102.0,13.0,44.0,38.0,Test
2386069,0.0,17.0,36.0,46.0,1895.5,Test
2386196,0.0,27.0,26.0,0.0,0.0,Test
2386323,0.0,6.0,66.5,28.0,48.0,Test
2387654,0.0,7.0,8.0,55.0,31.0,Test
2388317,0.0,9.0,8.0,28.0,22.0,Test
2388335,0.0,5.0,27.0,117.0,56.0,Test
2388356,0.0,7.0,21.0,0.0,0.0,Test
2388642,0.0,13.333333333333334,11.0,43.0,24.0,Test
2389741,0.0,102.0,26.0,110.0,116.0,Test
2390274,0.0,10.0,16.0,213.0,34.0,Test
2390279,0.0,14.333333333333334,28.5,75.0,39.5,Test
2390391,0.0,54.0,13.0,48.0,48.0,Test
2390810,0.0,8.0,14.5,260.5,206.0,Test
2390984,31.333333333333332,40.0,18.0,67.0,188.0,Test
2391803,0.0,22.0,51.0,97.0,61.0,Test
2392260,0.0,3.0,44.0,16.0,51.0,Test
2393271,0.0,10.0,27.0,89.0,26.0,Test
2395071,0.0,122.0,0.0,0.0,0.0,Test
2395247,0.0,190.0,0.0,0.0,0.0,Test
2395415,0.0,29.0,52.0,151.0,0.0,Test
2395794,0.0,20.571428571428573,19.8,26.4,31.5,Test
2395949,0.0,6.0,6.0,63.0,48.0,Test
2396230,0.0,8.0,37.0,538.0,88.0,Test
2396331,0.0,9.2,74.0,97.0,36.0,Test
2396722,182.0,11.0,53.0,138.0,39.0,Test
2396836,0.0,4.0,11.0,80.0,24.0,Test
2396847,0.0,37.0,0.0,0.0,0.0,Test
2397050,0.0,8.0,12.0,55.0,26.0,Test
2397151,0.0,8.5,72.0,92.0,20.0,Test
2397250,0.0,13.0,50.0,269.0,311.0,Test
2397739,0.0,89.0,43.0,50.0,209.0,Test
2398138,0.0,7.0,9.5,25.5,58.0,Test
2398368,0.0,472.6,487.5,210.8,589.5,Test
2399324,0.0,20.5,27.0,34.0,64.0,Test
2400035,0.0,53.0,52.4,248.66666666666666,70.0,Test
2400777,0.0,15.0,9.0,123.0,102.0,Test
2400957,0.0,19.0,133.66666666666666,82.0,102.0,Test
2401634,0.0,11.0,114.0,100.0,372.0,Test
2401912,0.0,11.5,50.0,145.0,27.0,Test
2402214,0.0,11.0,8.5,70.5,30.5,Test
2402695,0.0,26.0,33.5,100.5,225.0,Test
2403780,0.0,30.2,48.666666666666664,23.0,118.0,Test
2404228,0.0,284.5,33.0,0.0,0.0,Test
2404609,0.0,13.0,23.0,55.0,51.0,Test
2404667,0.0,7.0,0.0,0.0,0.0,Test
2405207,0.0,4.5,55.5,42.0,22.0,Test
2405238,14.0,15.0,52.0,145.0,98.0,Test
2405269,0.0,8.0,0.0,0.0,0.0,Test
2405811,0.0,10.0,14.0,81.0,20.0,Test
2406154,139.0,11.0,74.0,153.0,64.0,Test
2406356,0.0,4.0,7.0,37.0,0.0,Test
2408598,201.0,415.0,93.0,321.0,134.0,Test
2408633,0.0,4.0,13.0,54.0,233.0,Test
2408776,0.0,8.0,28.0,44.0,78.0,Test
2408879,0.0,84.75,25.5,103.5,51.0,Test
2408987,0.0,0.0,14.0,65.0,25.0,Test
2409779,0.0,7.0,241.5,846.0,0.0,Test
2410868,0.0,387.0,0.0,0.0,0.0,Test
2411512,0.0,6.0,66.0,32.0,31.0,Test
2411588,0.0,12.0,23.0,65.5,19.5,Test
2411864,0.0,16.714285714285715,0.0,0.0,0.0,Test
2411927,0.0,35.0,249.0,272.0,0.0,Test
2412181,0.0,11.0,4.0,75.0,298.0,Test
2412538,0.0,9.0,25.0,38.0,27.0,Test
2412642,0.0,21.0,19.0,0.0,0.0,Test
2413002,973.0,12.0,12.0,50.0,28.0,Test
2413226,0.0,11.0,91.0,86.0,94.0,Test
2413454,0.0,11.0,17.0,23.0,46.0,Test
2414662,0.0,107.0,49.0,28.0,91.0,Test
2415000,0.0,11.0,101.0,136.0,317.0,Test
2415149,0.0,7.0,35.0,175.0,23.0,Test
2415180,0.0,13.0,8.0,55.0,23.0,Test
2415294,0.0,3.0,30.0,323.0,18.0,Test
2416203,0.0,4.0,39.0,58.0,305.0,Test
2416816,0.0,42.5,0.0,0.0,0.0,Test
2417189,0.0,5.333333333333333,588.75,47.0,31.0,Test
2417286,0.0,8.0,32.0,83.0,61.0,Test
2417474,0.0,52.666666666666664,124.66666666666667,72.0,326.0,Test
2417496,0.0,28.0,0.0,0.0,0.0,Test
2417924,0.0,9.0,69.5,73.0,35.0,Test
2418161,0.0,9.0,14.0,72.0,29.0,Test
2418227,0.0,20.0,0.0,0.0,0.0,Test
2418324,0.0,269.0,95.0,74.0,30.0,Test
2418775,0.0,19.0,43.0,86.0,257.0,Test
2419034,0.0,17.5,25.0,122.0,72.0,Test
2419159,0.0,11.333333333333334,15.75,27.5,49.0,Test
2420607,0.0,32.0,12.0,45.0,38.0,Test
2420923,0.0,35.0,26.0,65.0,35.0,Test
2422435,0.0,17.0,81.0,163.0,261.0,Test
2422500,0.0,5.0,5.0,53.0,19.0,Test
2422593,0.0,6.0,99.0,0.0,0.0,Test
2422852,0.0,98.0,0.0,0.0,0.0,Test
2424817,0.0,232.0,55.0,123.5,46.0,Test
2424864,0.0,7.0,18.0,58.0,27.0,Test
2425225,0.0,18.25,15.0,43.5,47.0,Test
2426068,0.0,21.0,37.0,24.0,52.0,Test
2426496,0.0,59.857142857142854,44.0,0.0,0.0,Test
2426653,0.0,9.0,34.0,128.0,72.0,Test
2426670,0.0,8.0,21.0,36.0,48.0,Test
2426725,0.0,44.666666666666664,50.0,257.0,0.0,Test
2427579,0.0,28.333333333333332,7.333333333333333,66.66666666666667,20.0,Test
2429000,0.0,84.0,0.0,0.0,0.0,Test
2429689,0.0,10.0,70.0,24.0,0.0,Test
2430937,0.0,17.0,61.0,279.0,66.0,Test
2431305,0.0,19.0,0.0,0.0,0.0,Test
2431736,0.0,11.0,21.0,115.0,71.0,Test
2431873,0.0,14.0,0.0,0.0,0.0,Test
2432176,0.0,13.0,37.0,112.0,69.0,Test
2432412,0.0,22.0,12.0,82.0,90.0,Test
2432802,0.0,18.5,53.0,27.0,277.0,Test
2433455,0.0,125.33333333333333,90.0,55.0,538.0,Test
2434043,0.0,10.0,15.0,62.0,27.0,Test
2434345,0.0,12.0,14.0,16.0,0.0,Test
2434428,0.0,75.0,74.0,66.0,282.0,Test
2434945,0.0,12.0,26.0,60.0,25.0,Test
2435403,64.0,4.0,12.0,43.0,17.0,Test
2435547,0.0,7.0,101.0,190.0,124.0,Test
2436105,0.0,40.0,44.0,31.0,111.0,Test
2436306,0.0,10.0,22.0,320.0,114.0,Test
2436537,0.0,7.0,8.0,38.0,33.0,Test
2437348,0.0,7.0,174.0,367.0,314.0,Test
2437413,0.0,41.666666666666664,16.0,64.5,46.0,Test
2437813,0.0,116.33333333333333,14.0,35.0,26.0,Test
2438098,0.0,8.0,41.0,76.0,111.0,Test
2439038,73.0,14.0,28.0,36.0,152.5,Test
2439144,0.0,15.0,35.0,156.0,47.0,Test
2439287,0.0,9.0,20.0,0.0,0.0,Test
2439795,0.0,62.666666666666664,23.0,27.0,42.0,Test
2439811,0.0,110.0,164.0,206.0,144.0,Test
2440161,0.0,9.0,20.0,88.0,25.0,Test
2440296,0.0,65.0,0.0,0.0,0.0,Test
2440403,0.0,6.0,27.0,74.0,48.0,Test
2440734,0.0,7.5,0.0,0.0,0.0,Test
2441162,0.0,256.75,43.75,179.0,0.0,Test
2442261,0.0,19.5,53.5,41.0,59.5,Test
2442831,80.0,6.0,13.0,72.0,58.0,Test
2442853,0.0,239.0,144.33333333333334,104.0,301.0,Test
2442976,0.0,61.0,124.0,47.5,53.0,Test
2443089,0.0,3.0,30.0,56.0,23.0,Test
2443297,0.0,9.0,17.0,80.0,43.0,Test
2443684,0.0,36.25,30.333333333333332,191.0,134.0,Test
2443802,0.0,10.0,26.0,148.0,22.0,Test
2443994,0.0,2.0,14.0,22.0,27.0,Test
2444459,0.0,47.0,0.0,0.0,0.0,Test
2444815,62.0,50.0,34.0,35.0,59.0,Test
2445077,102.0,29.333333333333332,50.5,30.666666666666668,108.0,Test
2445093,0.0,8.0,6.0,81.0,288.0,Test
2445630,0.0,236.25,511.0,16.5,486.0,Test
2447199,0.0,40.0,0.0,0.0,0.0,Test
2447231,0.0,11.0,127.5,104.33333333333333,36.5,Test
2447244,0.0,7.0,5.0,66.0,25.0,Test
2447566,0.0,6.0,9.0,46.0,0.0,Test
2447571,0.0,15.0,0.0,0.0,0.0,Test
2448065,0.0,8.0,159.0,17.0,43.0,Test
2448594,0.0,9.0,7.0,219.0,87.0,Test
2448647,0.0,15.0,0.0,0.0,0.0,Test
2448867,59.0,10.0,14.0,237.0,23.0,Test
2448910,0.0,19.0,23.0,252.0,51.0,Test
2448942,0.0,92.0,27.333333333333332,26.0,151.5,Test
